Date,Open,High,Low,Close,Adj Close,Volume
2000-09-06,38333.332031,42000.000000,37500.000000,38666.667969,33500.558594,1200300
2000-09-07,38333.332031,40166.667969,37000.000000,38166.667969,33067.359375,1479000
2000-09-08,38666.667969,42666.667969,33833.332031,35666.667969,30901.361328,2811900
2000-09-11,35666.667969,35666.667969,35666.667969,35666.667969,30901.361328,0
2000-09-12,35666.667969,35666.667969,35666.667969,35666.667969,30901.361328,0
2000-09-13,35666.667969,35666.667969,35666.667969,35666.667969,30901.361328,0
2000-09-14,33666.667969,35166.667969,32400.000000,34500.000000,29890.578125,424800
2000-09-15,33666.667969,35833.332031,32833.332031,32933.332031,28533.220703,493500
2000-09-18,31000.000000,31500.000000,29000.000000,29133.333984,25240.927734,558900
2000-09-19,29433.333984,31200.000000,28666.666016,30133.333984,26107.324219,634500
2000-09-20,31466.666016,33666.667969,31333.333984,33666.667969,29168.580078,418200
2000-09-21,35333.332031,36166.667969,30666.666016,33333.332031,28879.781250,1564200
2000-09-22,33166.667969,33333.332031,30166.666016,30666.666016,26569.404297,591900
2000-09-25,32000.000000,34333.332031,31033.333984,34166.667969,29601.777344,725100
2000-09-26,33333.332031,35333.332031,32833.332031,33833.332031,29312.978516,648600
2000-09-27,34666.667969,37333.332031,34500.000000,35666.667969,30901.361328,764700
2000-09-28,35666.667969,36666.667969,34500.000000,35500.000000,30756.970703,395700
2000-09-29,36333.332031,39666.667969,35500.000000,39666.667969,34366.937500,1021500
2000-10-02,39666.667969,44000.000000,38333.332031,42666.667969,36966.121094,1487100
2000-10-03,42666.667969,42666.667969,42666.667969,42666.667969,36966.121094,0
2000-10-04,41666.667969,44000.000000,40500.000000,42500.000000,36821.726563,1089900
2000-10-05,43166.667969,43333.332031,40833.332031,41166.667969,35666.539063,900000
2000-10-06,40333.332031,41000.000000,39000.000000,40666.667969,35233.343750,755100
2000-10-09,40666.667969,42833.332031,38000.000000,38666.667969,33500.558594,665700
2000-10-10,37666.667969,40833.332031,37000.000000,40333.332031,34944.535156,821100
2000-10-11,39333.332031,40166.667969,37000.000000,38000.000000,32922.953125,459300
2000-10-12,37666.667969,38666.667969,37333.332031,38333.332031,33211.750000,415200
2000-10-13,36000.000000,37000.000000,33833.332031,34333.332031,29746.171875,1002300
2000-10-16,34333.332031,34333.332031,34333.332031,34333.332031,29746.171875,0
2000-10-17,35666.667969,37000.000000,32166.666016,32166.666016,27868.988281,593400
2000-10-18,30033.333984,33666.667969,30033.333984,33300.000000,28850.902344,769500
2000-10-19,33333.332031,35166.667969,32700.000000,33666.667969,29168.580078,537900
2000-10-20,35333.332031,36333.332031,33666.667969,33833.332031,29312.978516,456600
2000-10-23,33500.000000,34000.000000,32166.666016,32533.333984,28186.669922,286800
2000-10-24,32366.666016,33333.332031,31666.666016,32433.333984,28100.027344,344100
2000-10-25,32000.000000,35166.667969,31900.000000,32266.666016,27955.628906,1035600
2000-10-26,31666.666016,31966.666016,30200.000000,30866.666016,26742.679688,362100
2000-10-27,30866.666016,30866.666016,30866.666016,30866.666016,26742.679688,0
2000-10-30,33000.000000,34500.000000,29133.333984,29433.333984,25500.849609,1216200
2000-10-31,27666.666016,29666.666016,25933.333984,29433.333984,25500.849609,925200
2000-11-01,30000.000000,30666.666016,29333.333984,29500.000000,25558.611328,717000
2000-11-02,28833.333984,31333.333984,28833.333984,29933.333984,25934.044922,690900
2000-11-03,30033.333984,31433.333984,29833.333984,30666.666016,26569.404297,669300
2000-11-06,30500.000000,31133.333984,30166.666016,30933.333984,26800.441406,339600
2000-11-07,31266.666016,32500.000000,30233.333984,30333.333984,26280.601563,1004700
2000-11-08,29966.666016,30333.333984,29066.666016,29666.666016,25703.007813,259800
2000-11-09,29333.333984,29966.666016,29000.000000,29566.666016,25616.369141,181500
2000-11-10,29166.666016,30533.333984,29166.666016,30133.333984,26107.324219,222600
2000-11-13,29500.000000,29933.333984,28933.333984,29166.666016,25269.806641,178800
2000-11-14,29533.333984,29833.333984,29066.666016,29466.666016,25529.728516,213300
2000-11-15,30333.333984,31966.666016,29766.666016,30666.666016,26569.404297,657900
2000-11-16,31666.666016,31833.333984,30700.000000,30933.333984,26800.441406,375600
2000-11-17,30600.000000,30666.666016,30033.333984,30400.000000,26338.359375,169200
2000-11-20,30066.666016,30300.000000,29666.666016,30000.000000,25991.802734,129300
2000-11-21,29200.000000,29600.000000,28533.333984,29200.000000,25298.687500,159300
2000-11-22,29200.000000,29500.000000,28400.000000,28900.000000,25038.773438,153900
2000-11-23,28200.000000,28466.666016,27033.333984,27300.000000,23652.542969,173400
2000-11-24,26700.000000,29600.000000,26666.666016,28400.000000,24605.574219,252600
2000-11-27,28500.000000,29300.000000,28500.000000,28833.333984,24981.013672,156900
2000-11-28,28066.666016,28333.333984,27166.666016,27433.333984,23768.062500,154500
2000-11-29,26666.666016,26733.333984,24166.666016,24200.000000,20966.722656,488100
2000-11-30,24033.333984,24600.000000,21766.666016,22666.666016,19638.250000,496800
2000-12-01,21366.666016,23500.000000,21166.666016,22900.000000,19840.414063,472800
2000-12-04,23533.333984,23900.000000,21833.333984,22466.666016,19464.972656,426900
2000-12-05,22333.333984,23333.333984,21933.333984,23333.333984,20215.847656,270900
2000-12-06,25066.666016,25500.000000,23666.666016,23800.000000,20620.164063,581400
2000-12-07,23366.666016,24066.666016,23033.333984,23333.333984,20215.847656,226200
2000-12-08,23666.666016,24300.000000,23500.000000,24000.000000,20793.443359,215700
2000-12-11,24366.666016,26666.666016,24166.666016,26466.666016,22930.548828,567000
2000-12-12,26600.000000,26966.666016,25033.333984,25333.333984,21948.638672,342000
2000-12-13,25700.000000,27666.666016,25466.666016,26833.333984,23248.224609,537300
2000-12-14,26333.333984,27966.666016,26033.333984,27366.666016,23710.304688,443400
2000-12-15,26833.333984,27166.666016,26033.333984,26233.333984,22728.390625,159300
2000-12-18,25666.666016,26000.000000,25066.666016,25566.666016,22150.789063,195300
2000-12-19,24833.333984,25500.000000,23533.333984,24033.333984,20822.326172,270600
2000-12-20,23333.333984,23500.000000,21700.000000,21800.000000,18887.376953,227700
2000-12-21,20200.000000,21000.000000,19200.000000,19400.000000,16808.031250,688800
2000-12-22,19666.666016,20166.666016,17233.333984,17366.666016,15046.366211,409500
2000-12-25,17366.666016,17366.666016,17366.666016,17366.666016,15046.366211,0
2000-12-26,18166.666016,18200.000000,16733.333984,17833.333984,15450.680664,358500
2000-12-27,17833.333984,17833.333984,17833.333984,17833.333984,15450.680664,0
2000-12-28,17833.333984,17833.333984,17833.333984,17833.333984,15450.680664,0
2000-12-29,17833.333984,17833.333984,17833.333984,17833.333984,15450.680664,0
2001-01-01,17833.333984,17833.333984,17833.333984,17833.333984,15450.680664,0
2001-01-02,16833.333984,19966.666016,16833.333984,19966.666016,17298.988281,402000
2001-01-03,19366.666016,21833.333984,18700.000000,20666.666016,17905.464844,929100
2001-01-04,22500.000000,23133.333984,22166.666016,23133.333984,20042.566406,526200
2001-01-05,22833.333984,25900.000000,22533.333984,25400.000000,22006.396484,681600
2001-01-08,24666.666016,26766.666016,24333.333984,25366.666016,21977.515625,476700
2001-01-09,25366.666016,26166.666016,24833.333984,25500.000000,22093.033203,646800
2001-01-10,25500.000000,27666.666016,22833.333984,22933.333984,19869.292969,1035000
2001-01-11,25333.333984,25533.333984,23333.333984,25500.000000,22093.033203,714600
2001-01-12,27266.666016,28533.333984,26700.000000,28533.333984,24721.097656,642000
2001-01-15,30000.000000,31933.333984,30000.000000,31933.333984,27666.833984,1010100
2001-01-16,31500.000000,32666.666016,29933.333984,31066.666016,26915.957031,822600
2001-01-17,30666.666016,31666.666016,28333.333984,29833.333984,25847.406250,540300
2001-01-18,29500.000000,30666.666016,29000.000000,29833.333984,25847.406250,315300
2001-01-19,30333.333984,31000.000000,30200.000000,30666.666016,26569.404297,315300
2001-01-22,31666.666016,33500.000000,31333.333984,33000.000000,28590.982422,490200
2001-01-23,33000.000000,33000.000000,33000.000000,33000.000000,28590.982422,0
2001-01-24,33000.000000,33000.000000,33000.000000,33000.000000,28590.982422,0
2001-01-25,33000.000000,33000.000000,33000.000000,33000.000000,28590.982422,0
2001-01-26,32700.000000,33000.000000,29666.666016,29833.333984,25847.406250,521400
2001-01-29,28366.666016,30333.333984,28366.666016,28666.666016,24836.613281,437100
2001-01-30,29333.333984,29766.666016,28400.000000,28500.000000,24692.210938,410100
2001-01-31,28000.000000,29900.000000,27366.666016,29333.333984,25414.203125,308400
2001-02-01,29333.333984,32833.332031,28866.666016,32033.333984,27753.474609,692100
2001-02-02,32333.333984,34500.000000,32333.333984,33333.332031,28879.781250,637200
2001-02-05,31166.666016,32333.333984,29933.333984,31166.666016,27002.593750,192000
2001-02-06,30200.000000,31433.333984,30166.666016,31133.333984,26973.718750,195900
2001-02-07,30966.666016,32266.666016,30533.333984,30833.333984,26713.800781,151200
2001-02-08,30833.333984,32066.666016,30833.333984,31466.666016,27262.515625,161100
2001-02-09,31666.666016,32533.333984,31200.000000,32000.000000,27724.591797,261300
2001-02-12,31600.000000,32800.000000,31266.666016,32000.000000,27724.591797,248700
2001-02-13,32666.666016,33266.667969,32033.333984,32333.333984,28013.388672,216000
2001-02-14,32366.666016,32366.666016,31666.666016,32000.000000,27724.591797,151500
2001-02-15,33000.000000,35833.332031,32833.332031,35833.332031,31045.763672,577200
2001-02-16,36666.667969,39500.000000,35666.667969,38833.332031,33644.945313,607800
2001-02-19,37833.332031,40000.000000,37500.000000,38833.332031,33644.945313,213600
2001-02-20,38833.332031,39333.332031,36000.000000,36666.667969,31767.765625,218700
2001-02-21,34333.332031,36333.332031,34333.332031,35166.667969,30468.166016,280500
2001-02-22,33666.667969,35833.332031,32033.333984,32666.666016,28302.187500,330000
2001-02-23,31700.000000,32600.000000,31066.666016,31300.000000,27118.115234,358200
2001-02-26,31500.000000,35000.000000,31433.333984,35000.000000,30323.775391,282600
2001-02-27,35666.667969,35833.332031,30866.666016,33000.000000,28590.982422,292800
2001-02-28,30066.666016,32666.666016,30033.333984,31700.000000,27464.671875,144000
2001-03-01,31700.000000,31700.000000,31700.000000,31700.000000,27464.671875,0
2001-03-02,31733.333984,32100.000000,28933.333984,29500.000000,25558.611328,174600
2001-03-05,28466.666016,29833.333984,27533.333984,29333.333984,25414.203125,332100
2001-03-06,29666.666016,31533.333984,29666.666016,29666.666016,25703.007813,340800
2001-03-07,30700.000000,32166.666016,30700.000000,31500.000000,27291.392578,367200
2001-03-08,31900.000000,32833.332031,31566.666016,31700.000000,27464.671875,241500
2001-03-09,31033.333984,33666.667969,30666.666016,31833.333984,27580.191406,225300
2001-03-12,30666.666016,32833.332031,29633.333984,30333.333984,26280.601563,201900
2001-03-13,28333.333984,29666.666016,27900.000000,28500.000000,24692.210938,357300
2001-03-14,28500.000000,28500.000000,28500.000000,28500.000000,24692.210938,0
2001-03-15,28833.333984,30733.333984,28833.333984,30200.000000,26165.082031,180900
2001-03-16,30333.333984,30866.666016,30200.000000,30466.666016,26396.121094,135300
2001-03-19,30000.000000,30666.666016,29533.333984,29833.333984,25847.406250,111600
2001-03-20,30200.000000,30633.333984,29166.666016,29633.333984,25674.130859,160200
2001-03-21,28666.666016,30933.333984,28666.666016,30533.333984,26453.880859,243000
2001-03-22,30900.000000,31333.333984,30166.666016,30300.000000,26251.724609,152100
2001-03-23,30500.000000,30900.000000,30233.333984,30500.000000,26425.001953,88800
2001-03-26,31333.333984,32566.666016,30766.666016,31833.333984,27580.191406,186600
2001-03-27,32333.333984,32333.333984,31000.000000,31033.333984,26887.080078,126000
2001-03-28,31666.666016,31666.666016,30166.666016,30166.666016,26136.205078,140100
2001-03-29,29166.666016,30066.666016,29000.000000,29300.000000,25385.328125,255000
2001-03-30,29633.333984,29733.333984,28166.666016,28866.666016,25009.894531,169800
2001-04-02,28866.666016,29166.666016,28333.333984,28666.666016,24836.613281,90600
2001-04-03,27700.000000,28600.000000,27700.000000,28500.000000,24692.210938,111900
2001-04-04,28500.000000,29833.333984,28333.333984,28933.333984,25067.652344,185100
2001-04-05,28933.333984,28933.333984,28933.333984,28933.333984,25067.652344,0
2001-04-06,31666.666016,31666.666016,29900.000000,30000.000000,25991.802734,241500
2001-04-09,29833.333984,29933.333984,28866.666016,29000.000000,25125.412109,76500
2001-04-10,29333.333984,29800.000000,28500.000000,28800.000000,24952.132813,99900
2001-04-11,29666.666016,30500.000000,29200.000000,30333.333984,26280.601563,197700
2001-04-12,30666.666016,31333.333984,30033.333984,31166.666016,27002.593750,162900
2001-04-13,31733.333984,31733.333984,30700.000000,30966.666016,26829.316406,89400
2001-04-16,31133.333984,32600.000000,30966.666016,31566.666016,27349.150391,192300
2001-04-17,31333.333984,31833.333984,31066.666016,31433.333984,27233.636719,53400
2001-04-18,32033.333984,34500.000000,32033.333984,33333.332031,28879.781250,310500
2001-04-19,35500.000000,37333.332031,35333.332031,37333.332031,32345.353516,895800
2001-04-20,38333.332031,38666.667969,34833.332031,35666.667969,30901.361328,374400
2001-04-23,35500.000000,38000.000000,35000.000000,36000.000000,31190.166016,261600
2001-04-24,35000.000000,35333.332031,34166.667969,34833.332031,30179.373047,128400
2001-04-25,34666.667969,39000.000000,34000.000000,39000.000000,33789.351563,356100
2001-04-26,34666.667969,39000.000000,34000.000000,39000.000000,33789.351563,356100
2001-04-27,39000.000000,40833.332031,38500.000000,40000.000000,34655.738281,135900
2001-04-30,40666.667969,42166.667969,39666.667969,40000.000000,34655.738281,289500
2001-05-01,40000.000000,40000.000000,40000.000000,40000.000000,34655.738281,0
2001-05-02,41000.000000,41833.332031,40166.667969,40833.332031,35377.734375,220800
2001-05-03,40833.332031,40833.332031,39166.667969,39666.667969,34366.937500,81900
2001-05-04,38000.000000,41333.332031,38000.000000,39333.332031,34078.140625,186000
2001-05-07,39833.332031,40666.667969,37000.000000,38166.667969,33067.359375,460500
2001-05-08,37500.000000,38000.000000,33666.667969,34000.000000,29457.382813,918000
2001-05-09,33000.000000,35166.667969,31766.666016,33000.000000,28590.982422,650700
2001-05-10,33000.000000,34500.000000,32933.332031,33300.000000,28850.902344,438900
2001-05-11,32666.666016,36500.000000,32666.666016,35666.667969,30901.361328,560700
2001-05-14,35666.667969,36666.667969,34666.667969,36000.000000,31190.166016,324000
2001-05-15,36333.332031,40000.000000,36333.332031,38833.332031,33644.945313,886800
2001-05-16,39666.667969,41000.000000,38000.000000,38666.667969,33500.558594,498300
2001-05-17,40000.000000,43166.667969,39166.667969,43166.667969,37399.324219,706500
2001-05-18,43166.667969,48333.332031,41333.332031,48333.332031,41875.683594,1449900
2001-05-21,49333.332031,50000.000000,45833.332031,46333.332031,40142.894531,1007700
2001-05-22,47166.667969,49000.000000,43166.667969,47000.000000,40720.492188,1275900
2001-05-23,46333.332031,48500.000000,45000.000000,47000.000000,40720.492188,822300
2001-05-24,45333.332031,46333.332031,44500.000000,44500.000000,38554.511719,306600
2001-05-25,43666.667969,45166.667969,43333.332031,43333.332031,37543.714844,274200
2001-05-28,42500.000000,44166.667969,41833.332031,41833.332031,36244.121094,209100
2001-05-29,41833.332031,44166.667969,41833.332031,43333.332031,37543.714844,357600
2001-05-30,42500.000000,44833.332031,42500.000000,43666.667969,37832.523438,168300
2001-05-31,43166.667969,44333.332031,42500.000000,43333.332031,37543.714844,234000
2001-06-01,44166.667969,44500.000000,42833.332031,43666.667969,37832.523438,148200
2001-06-04,43666.667969,44166.667969,42000.000000,42666.667969,36966.121094,129300
2001-06-05,42666.667969,43666.667969,41833.332031,42666.667969,36966.121094,185700
2001-06-06,42666.667969,42666.667969,42666.667969,42666.667969,36966.121094,0
2001-06-07,42000.000000,42666.667969,40333.332031,40666.667969,35233.343750,175200
2001-06-08,41666.667969,42000.000000,40666.667969,41500.000000,35955.332031,213600
2001-06-11,40500.000000,41333.332031,40000.000000,40500.000000,35088.941406,150900
2001-06-12,40000.000000,41500.000000,40000.000000,40500.000000,35088.941406,103500
2001-06-13,41000.000000,41166.667969,40166.667969,40666.667969,35233.343750,73500
2001-06-14,40500.000000,43833.332031,40500.000000,42500.000000,36821.726563,223800
2001-06-15,42166.667969,43000.000000,41000.000000,43000.000000,37254.910156,215100
2001-06-18,43000.000000,43000.000000,41500.000000,42166.667969,36532.925781,90600
2001-06-19,41333.332031,42000.000000,40833.332031,41000.000000,35522.125000,175500
2001-06-20,40666.667969,41166.667969,38333.332031,40000.000000,34655.738281,168600
2001-06-21,40333.332031,41333.332031,39333.332031,39333.332031,34078.140625,189600
2001-06-22,39000.000000,40500.000000,39000.000000,39500.000000,34222.546875,111600
2001-06-25,39500.000000,40500.000000,38666.667969,39000.000000,33789.351563,125700
2001-06-26,39000.000000,39333.332031,35666.667969,36000.000000,31190.166016,222600
2001-06-27,35000.000000,36000.000000,33166.667969,34500.000000,29890.578125,494400
2001-06-28,35000.000000,36666.667969,33500.000000,33666.667969,29168.580078,362400
2001-06-29,34666.667969,35833.332031,34333.332031,35500.000000,30756.970703,279000
2001-07-02,35833.332031,37833.332031,35833.332031,36666.667969,31767.765625,236100
2001-07-03,36666.667969,37333.332031,35500.000000,37166.667969,32200.962891,143400
2001-07-04,37166.667969,37166.667969,35833.332031,36500.000000,31623.365234,61500
2001-07-05,36000.000000,36666.667969,35666.667969,36166.667969,31334.572266,101700
2001-07-06,35166.667969,35666.667969,34500.000000,34666.667969,30034.974609,99000
2001-07-09,33333.332031,33666.667969,31500.000000,32833.332031,28446.582031,239100
2001-07-10,33333.332031,34000.000000,32866.667969,33000.000000,28590.982422,188700
2001-07-11,31666.666016,32033.333984,31166.666016,31500.000000,27291.392578,252900
2001-07-12,32333.333984,33666.667969,32166.666016,33333.332031,28879.781250,202200
2001-07-13,33833.332031,34333.332031,31733.333984,32000.000000,27724.591797,187500
2001-07-16,31666.666016,32466.666016,31266.666016,31833.333984,27580.191406,81600
2001-07-17,31833.333984,31833.333984,31833.333984,31833.333984,27580.191406,0
2001-07-18,31666.666016,31866.666016,29666.666016,29866.666016,25876.285156,263400
2001-07-19,29000.000000,29400.000000,28466.666016,29266.666016,25356.447266,491400
2001-07-20,28666.666016,29133.333984,27900.000000,28333.333984,24547.818359,438300
2001-07-23,28666.666016,28666.666016,26500.000000,27000.000000,23392.623047,357000
2001-07-24,27033.333984,27966.666016,25766.666016,27500.000000,23825.820313,506700
2001-07-25,26866.666016,28466.666016,26733.333984,27566.666016,23883.580078,320100
2001-07-26,28000.000000,29000.000000,27766.666016,28166.666016,24403.416016,310200
2001-07-27,28500.000000,29133.333984,28400.000000,28766.666016,24923.251953,237300
2001-07-30,28933.333984,29233.333984,28733.333984,28766.666016,24923.251953,208800
2001-07-31,28666.666016,28966.666016,28500.000000,28566.666016,24749.976563,197100
2001-08-01,28566.666016,30333.333984,28500.000000,29833.333984,25847.406250,455100
2001-08-02,30166.666016,31066.666016,29333.333984,30666.666016,26569.404297,322500
2001-08-03,31066.666016,31533.333984,29833.333984,31533.333984,27320.277344,246000
2001-08-06,31866.666016,33266.667969,31666.666016,32833.332031,28446.582031,427800
2001-08-07,32333.333984,33266.667969,31866.666016,32433.333984,28100.027344,196500
2001-08-08,32166.666016,32666.666016,31433.333984,32433.333984,28100.027344,184200
2001-08-09,31500.000000,34000.000000,31500.000000,33233.332031,28793.144531,295200
2001-08-10,33833.332031,34333.332031,33266.667969,33333.332031,28879.781250,300300
2001-08-13,33333.332031,33666.667969,32700.000000,33033.332031,28619.863281,87600
2001-08-14,33200.000000,33833.332031,33066.667969,33300.000000,28850.902344,177900
2001-08-15,33300.000000,33300.000000,33300.000000,33300.000000,28850.902344,0
2001-08-16,32966.667969,36000.000000,32833.332031,35166.667969,30468.166016,321000
2001-08-17,35166.667969,36000.000000,34666.667969,35000.000000,30323.775391,147600
2001-08-20,34166.667969,34666.667969,33500.000000,34000.000000,29457.382813,96600
2001-08-21,33833.332031,35333.332031,33833.332031,34666.667969,30034.974609,111600
2001-08-22,34000.000000,37500.000000,34000.000000,37500.000000,32489.751953,364500
2001-08-23,38166.667969,39166.667969,37166.667969,37166.667969,32200.962891,413700
2001-08-24,37333.332031,38333.332031,35833.332031,36000.000000,31190.166016,195600
2001-08-27,37000.000000,37333.332031,36000.000000,36000.000000,31190.166016,130800
2001-08-28,35666.667969,37000.000000,35333.332031,36833.332031,31912.152344,127800
2001-08-29,36000.000000,37833.332031,35833.332031,36333.332031,31478.966797,251700
2001-08-30,35666.667969,37000.000000,35500.000000,36666.667969,31767.765625,106800
2001-08-31,36000.000000,36166.667969,34000.000000,34500.000000,29890.578125,177300
2001-09-03,34666.667969,34833.332031,33166.667969,34333.332031,29746.171875,97500
2001-09-04,34666.667969,36000.000000,34333.332031,35833.332031,31045.763672,106200
2001-09-05,35500.000000,36833.332031,35166.667969,36166.667969,31334.572266,147000
2001-09-06,36666.667969,37000.000000,36000.000000,36166.667969,31334.572266,54900
2001-09-07,35833.332031,36833.332031,35500.000000,36500.000000,31623.365234,68700
2001-09-10,35833.332031,36666.667969,35500.000000,35833.332031,31045.763672,72600
2001-09-11,35833.332031,36166.667969,34500.000000,34666.667969,30034.974609,87300
2001-09-12,30666.666016,31633.333984,30666.666016,30666.666016,26569.404297,242700
2001-09-13,30866.666016,32266.666016,30666.666016,32000.000000,27724.591797,237600
2001-09-14,31633.333984,31666.666016,28733.333984,30433.333984,26367.242188,185700
2001-09-17,29666.666016,29666.666016,28666.666016,29366.666016,25443.089844,150300
2001-09-18,31066.666016,31933.333984,30366.666016,31100.000000,26944.835938,100200
2001-09-19,31500.000000,31633.333984,30400.000000,30833.333984,26713.800781,74100
2001-09-20,31333.333984,31333.333984,29366.666016,30000.000000,25991.802734,171900
2001-09-21,29333.333984,29900.000000,29000.000000,29666.666016,25703.007813,43500
2001-09-24,29666.666016,29666.666016,29666.666016,29666.666016,25703.007813,0
2001-09-25,30000.000000,30500.000000,29633.333984,29666.666016,25703.007813,71700
2001-09-26,29866.666016,30000.000000,29533.333984,29833.333984,25847.406250,27300
2001-09-27,29833.333984,30166.666016,29700.000000,30066.666016,26049.564453,28500
2001-09-28,30066.666016,30066.666016,30066.666016,30066.666016,26049.564453,0
2001-10-01,30066.666016,30066.666016,30066.666016,30066.666016,26049.564453,0
2001-10-02,30066.666016,30066.666016,30066.666016,30066.666016,26049.564453,0
2001-10-03,30066.666016,30066.666016,30066.666016,30066.666016,26049.564453,0
2001-10-04,32700.000000,35000.000000,32333.333984,34333.332031,29746.171875,123600
2001-10-05,33833.332031,34166.667969,33033.332031,33333.332031,28879.781250,43500
2001-10-08,33333.332031,33500.000000,32333.333984,32866.667969,28475.466797,24600
2001-10-09,33066.667969,34000.000000,33066.667969,33500.000000,29024.181641,51900
2001-10-10,33500.000000,34333.332031,33500.000000,33666.667969,29168.580078,71100
2001-10-11,35000.000000,36833.332031,35000.000000,36000.000000,31190.166016,200400
2001-10-12,36666.667969,37666.667969,36666.667969,37500.000000,32489.751953,260100
2001-10-15,37500.000000,37500.000000,36000.000000,36833.332031,31912.152344,69900
2001-10-16,36833.332031,37166.667969,35666.667969,36833.332031,31912.152344,78300
2001-10-17,37166.667969,38333.332031,36833.332031,38000.000000,32922.953125,143100
2001-10-18,37333.332031,37333.332031,36500.000000,36500.000000,31623.365234,34200
2001-10-19,36000.000000,40000.000000,35500.000000,37333.332031,32345.353516,181200
2001-10-22,37333.332031,38500.000000,37000.000000,37333.332031,32345.353516,40800
2001-10-23,37333.332031,38166.667969,37000.000000,37500.000000,32489.751953,119100
2001-10-24,37000.000000,40000.000000,37000.000000,39666.667969,34366.937500,135300
2001-10-25,40000.000000,41333.332031,39000.000000,39666.667969,34366.937500,193500
2001-10-26,40000.000000,40833.332031,40000.000000,40500.000000,35088.941406,132600
2001-10-29,41333.332031,41333.332031,39833.332031,40000.000000,34655.738281,42600
2001-10-30,39500.000000,39500.000000,37833.332031,38333.332031,33211.750000,80700
2001-10-31,37000.000000,40166.667969,37000.000000,38666.667969,33500.558594,138300
2001-11-01,39666.667969,39833.332031,38833.332031,39333.332031,34078.140625,30900
2001-11-02,40000.000000,40333.332031,39000.000000,39333.332031,34078.140625,37800
2001-11-05,39000.000000,39833.332031,39000.000000,39666.667969,34366.937500,20400
2001-11-06,41000.000000,41500.000000,40166.667969,41333.332031,35810.929688,137100
2001-11-07,41666.667969,41666.667969,40833.332031,41333.332031,35810.929688,76200
2001-11-08,41166.667969,41666.667969,40666.667969,41666.667969,36099.730469,52800
2001-11-09,41666.667969,41666.667969,41666.667969,41666.667969,36099.730469,0
